ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
24891,21.11,56.34,33.71,59.34,56.7,26.29,45.45
17134,34.32,62.72,39.81,64.79,63.34,19.89,38.1
15355,39.92,62.16,42.72,66.67,51.76,20.23,36.54
23748,35.61,56.79,42.2,63.06,61.02,23.4,40.0
2113,2.82,25.88,8.16,22.0,21.84,39.15,93.48
6803,0.63,19.18,0.0,17.58,9.37,56.52,100.0
7819,3.04,29.75,8.45,31.94,24.29,46.58,83.58
5832,0.94,21.43,2.94,17.39,11.64,40.17,106.45
24853,6.2,30.0,8.89,28.26,26.84,50.45,102.56
8082,3.48,36.52,11.68,33.09,30.65,32.31,80.3
24093,14.7,46.15,17.65,42.31,41.8,27.17,80.43
20960,5.4,29.93,6.42,28.57,21.67,37.42,94.05
14825,1.71,33.66,10.94,36.92,31.53,37.2,75.81
17987,1.71,25.29,10.42,24.49,20.67,37.12,93.33
1577,8.45,35.42,11.97,35.29,32.94,21.99,84.91
16821,9.04,37.04,12.24,36.24,32.25,32.23,82.09
18244,0.88,21.49,1.54,18.18,12.56,56.74,100.0
26311,19.31,46.32,23.33,47.54,44.25,23.81,55.74
7267,21.65,50.0,27.12,43.33,46.18,27.15,74.07
11833,6.27,36.25,11.59,38.28,29.94,36.3,66.67
25908,10.37,45.0,17.2,42.11,39.21,28.22,66.67
16444,3.05,33.58,9.03,33.12,27.64,33.17,76.0
20409,13.77,46.51,23.53,42.31,42.26,28.94,70.83
4593,14.19,47.89,20.78,43.04,40.72,20.18,67.57
4309,1.29,25.64,2.38,23.26,15.35,36.61,87.8
7324,17.89,51.92,27.07,48.89,48.72,17.71,64.52
23788,2.87,30.0,8.6,25.26,23.72,36.07,97.62
13493,24.09,57.14,31.28,56.35,52.61,21.15,46.24
16360,10.86,50.55,21.15,45.28,41.05,33.7,69.39
24946,4.12,44.68,12.28,41.38,36.01,30.63,72.22
26292,2.77,33.33,4.4,32.26,22.74,37.39,77.27
18851,12.98,44.44,19.88,38.04,37.84,25.43,76.0
13784,3.54,33.33,10.26,33.61,29.64,34.15,80.0
25546,1.45,30.3,6.78,28.33,24.58,39.81,87.27
17133,14.84,49.46,25.23,47.79,40.91,24.23,62.96
20872,1.19,27.16,2.27,24.44,16.75,39.81,97.5
15466,34.18,57.66,39.49,64.15,62.81,19.57,37.97
6718,9.02,40.0,16.11,45.03,40.67,26.3,57.33
19156,2.98,32.0,9.09,26.79,24.63,36.01,79.63
5485,3.94,28.3,12.12,32.84,31.32,32.0,82.26
7759,4.19,28.95,13.33,28.26,24.87,23.67,83.72
4302,18.44,51.76,22.41,44.07,38.43,21.73,60.34
7141,3.92,42.5,10.64,45.83,35.26,26.91,54.17
20081,24.5,44.25,26.95,41.96,41.62,27.79,62.86
17662,16.22,51.28,23.08,48.57,47.12,26.03,61.62
12736,12.96,33.73,16.82,34.86,32.63,34.18,80.0
23007,12.52,37.97,17.58,36.56,36.02,28.1,76.74
14999,3.41,32.79,8.45,31.94,22.44,31.75,80.88
11815,12.25,46.32,16.39,40.32,41.02,32.6,83.33
4614,1.5,27.69,4.49,28.57,21.22,32.74,85.71
20392,9.85,33.03,13.22,34.15,29.52,38.22,69.84
23095,3.38,35.2,11.32,33.54,29.93,29.87,87.67
24746,3.91,35.16,12.0,31.37,29.39,33.33,85.11
20587,0.97,20.83,1.67,19.67,12.26,39.14,88.33
14947,13.65,36.14,17.2,33.68,32.04,37.24,77.78
6159,35.43,54.35,36.36,58.93,58.35,19.05,48.15
7969,7.42,29.21,12.4,33.59,30.18,32.22,73.02
8206,13.18,50.63,19.23,41.51,41.94,20.99,78.72
2364,9.44,35.9,13.51,34.67,31.15,39.57,74.65
3463,26.29,60.0,35.05,62.63,57.85,18.75,40.0
2690,8.69,38.98,17.81,36.49,32.64,40.05,70.83
2101,2.53,17.95,4.82,18.82,15.9,32.92,97.44
24136,0.7,28.92,0.0,26.09,13.76,42.63,93.02
291,1.35,21.18,4.49,21.98,18.1,49.06,102.5
7821,3.0,29.51,8.39,31.72,24.25,46.19,83.58
17443,2.29,31.15,8.97,27.85,26.94,67.7,97.1
11457,1.84,30.26,4.28,27.51,19.44,53.75,86.52
10729,7.23,28.21,10.42,32.65,29.26,38.53,82.22
24167,14.69,45.87,21.85,42.98,42.24,25.24,68.42
15062,4.36,42.22,16.51,39.64,37.44,25.0,73.08
25870,5.25,33.06,7.35,30.43,25.16,30.37,84.38
19893,4.68,37.5,15.73,35.16,33.51,32.47,74.42
5025,11.27,40.54,20.41,42.0,39.34,28.46,68.75
13232,8.29,45.95,13.33,39.13,38.0,36.32,74.42
20099,21.72,53.44,31.33,57.14,52.11,30.4,47.67
13163,3.75,38.1,13.64,40.3,36.51,26.6,74.19
24503,1.03,25.81,3.12,20.0,15.05,38.94,98.31
5268,4.03,38.17,12.41,36.73,30.17,35.79,66.22
18159,1.39,27.85,4.3,25.26,21.03,47.01,97.62
23029,9.15,45.0,16.67,38.78,36.82,32.48,71.74
13053,15.2,43.8,19.89,42.62,39.93,29.02,70.59
16139,4.54,35.62,13.33,39.13,35.17,39.29,72.09
5320,6.64,30.19,10.94,26.15,24.09,42.51,84.13
13463,3.01,29.41,11.01,27.03,25.39,29.87,86.54
14788,42.33,44.0,23.71,64.29,64.91,27.39,39.58
5201,2.88,29.55,8.42,26.8,24.59,40.43,95.35
1508,9.5,28.57,13.02,25.73,25.59,34.41,79.52
18138,0.49,16.87,0.0,12.39,6.62,46.52,105.77
20539,2.84,24.76,7.3,24.46,21.01,39.13,84.85
17817,2.02,37.78,10.2,36.0,32.08,36.11,71.43
13701,37.87,59.83,42.24,66.26,65.55,21.23,34.57
12570,32.47,53.33,19.75,64.63,61.69,24.43,36.9
25429,7.58,31.25,11.54,28.3,26.03,33.33,78.43
6309,3.35,33.33,6.98,34.09,25.83,27.27,76.74
2365,7.94,26.51,14.14,33.66,27.53,27.9,66.67
25994,3.22,30.11,11.48,25.81,25.84,36.49,96.36
26027,19.79,35.48,25.15,43.79,40.91,28.5,60.24
18213,4.16,31.71,12.5,30.61,26.96,34.16,78.72
17058,12.77,44.44,22.03,43.33,42.91,27.42,71.43
8121,14.34,51.75,24.72,47.78,44.26,26.35,59.77
14055,18.88,51.16,28.57,54.39,50.48,13.73,50.91
7874,7.69,36.14,11.36,33.33,29.44,29.2,79.07
7647,12.83,38.71,17.48,36.19,33.96,34.22,79.17
22126,2.18,38.36,14.63,38.1,36.97,35.5,83.78
16209,4.07,36.36,14.89,33.33,34.38,21.98,95.12
12824,11.97,41.18,18.33,40.98,33.78,27.91,63.33
14762,21.64,51.92,31.93,54.55,54.26,21.67,51.72
23793,5.98,34.67,9.84,34.59,29.85,30.0,80.23
26321,15.91,47.71,18.8,43.7,39.95,22.04,66.67
11532,0.98,26.67,1.68,23.14,14.55,32.8,89.47
21158,1.5,29.79,7.48,25.69,22.28,38.13,93.88
21834,7.27,35.4,15.6,36.36,33.83,33.51,76.12
17983,10.22,43.96,17.82,44.66,41.23,20.57,63.27
24074,26.47,50.0,28.26,53.19,50.93,18.49,48.94
21197,3.53,31.07,10.81,28.0,25.22,30.22,83.56
15576,15.65,42.75,21.12,42.94,39.13,22.49,61.73
18688,13.14,34.0,16.3,39.42,37.57,34.06,73.85
6616,1.07,23.81,2.13,20.83,14.71,40.66,104.76
13978,7.19,35.21,11.52,36.27,34.16,26.31,71.74
25430,24.37,55.7,35.96,59.34,56.53,28.96,44.44
19676,35.49,64.76,41.89,66.67,64.15,18.82,35.53
21849,48.67,71.91,55.45,71.84,71.89,16.33,29.41
6716,26.14,59.79,36.22,57.36,55.62,30.77,47.62
4799,36.82,68.49,45.83,71.43,68.03,17.89,30.0
23675,47.56,72.88,53.95,75.32,74.2,13.52,27.27
1471,62.71,83.33,68.82,84.21,83.28,10.16,16.67
6811,36.42,68.91,41.92,65.09,63.31,18.98,35.71
17039,28.72,62.5,40.78,60.95,54.81,27.4,52.08
25172,43.79,70.73,50.0,71.93,66.51,18.59,30.36
5853,31.37,57.14,41.54,59.09,54.86,24.42,44.12
8126,24.99,52.87,32.38,54.21,51.54,21.48,49.06
7360,43.4,58.93,46.9,65.31,62.24,22.04,40.28
4124,43.55,73.47,52.31,72.73,72.16,12.05,28.79
6661,19.15,57.14,28.26,48.94,45.29,29.68,54.35
15003,47.03,69.47,51.61,73.02,71.75,15.05,26.98
16803,7.68,60.0,28.04,58.72,50.28,21.16,45.28
14117,25.89,57.47,39.22,59.62,58.02,27.35,46.0
25513,51.82,66.67,56.88,70.27,66.34,22.83,32.14
18861,1.47,21.69,6.52,21.28,19.27,30.77,102.38
13901,41.58,64.9,50.27,67.72,66.56,15.93,33.68
16788,3.22,35.79,12.96,30.91,30.07,39.71,88.0
15673,8.05,33.33,14.29,34.88,33.62,37.18,84.62
17077,9.03,44.8,18.06,45.86,40.5,29.41,57.14
23317,11.87,36.84,8.6,35.79,34.44,29.17,71.74
6288,15.82,39.67,20.41,42.95,43.86,24.68,71.01
11329,3.18,27.4,9.09,24.44,22.08,30.92,86.05
14920,5.98,35.14,10.53,26.8,28.08,35.85,115.38
20119,21.67,49.5,27.91,50.38,47.61,23.27,59.68
17312,3.27,37.5,10.53,32.99,29.84,23.04,84.09
6064,5.17,44.94,16.84,41.24,41.22,26.47,75.0
16807,3.32,34.34,9.26,36.36,28.69,30.96,67.27
20337,13.52,38.94,21.37,39.1,40.33,29.65,78.33
15931,5.21,26.67,6.35,28.12,22.64,31.31,85.0
20711,40.22,70.83,50.0,68.42,70.81,18.75,41.51
580,40.5,69.72,46.67,68.42,67.18,18.87,36.0
12195,34.11,68.57,40.0,59.77,61.35,17.87,48.78
1770,14.92,57.66,22.47,42.22,49.76,51.18,113.43
21547,22.24,56.6,31.25,47.69,47.0,28.13,56.06
12246,49.24,71.26,50.0,71.7,65.65,20.0,30.19
21736,35.48,66.02,40.98,64.52,60.48,18.09,35.48
17306,39.14,70.0,49.35,69.23,71.25,18.13,40.54
12783,53.3,69.23,60.22,71.58,69.67,15.58,29.79
21867,31.42,57.78,43.1,64.41,62.37,20.52,37.93
23012,44.47,68.97,51.52,70.15,66.04,13.39,32.84
3421,43.84,72.29,54.55,71.29,72.45,17.53,32.65
5873,46.43,73.02,54.24,72.63,70.67,15.8,30.68
