ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
3995,5.29,23.78,5.29,24.08,20.51,51.64,92.05
12595,3.25,28.12,8.65,29.95,26.05,46.12,77.78
12505,13.22,48.78,22.0,46.53,44.14,28.63,56.57
1961,0.8,20.2,1.44,18.44,12.08,36.59,100.0
2990,12.52,29.63,13.56,30.0,27.43,31.42,70.0
11249,1.23,18.18,4.21,16.49,14.06,49.22,102.27
6881,1.43,24.58,3.39,20.17,13.98,38.93,92.92
24951,0.85,24.84,3.03,21.0,15.8,40.66,92.47
14844,1.2,16.09,4.04,15.84,13.23,41.54,97.87
5205,0.98,8.96,2.35,9.2,7.75,54.44,107.5
6202,1.22,17.39,3.88,17.14,13.63,52.87,92.0
3815,0.89,26.67,2.42,21.56,15.58,44.63,93.51
5113,0.41,17.72,0.0,12.07,7.48,56.33,147.73
25379,2.95,30.77,10.26,28.57,25.56,42.07,80.7
13223,2.62,28.57,5.61,25.69,21.26,46.15,86.54
13924,3.37,15.29,4.26,14.74,12.36,54.22,91.3
2011,1.53,26.67,7.77,22.86,20.57,44.28,91.84
16188,0.66,18.32,1.1,18.58,11.59,45.21,100.0
25483,1.04,24.18,3.17,18.75,14.21,40.54,96.61
12363,7.87,37.5,11.36,33.33,28.91,36.77,70.45
10665,11.58,24.59,12.66,22.5,17.38,44.88,97.22
11481,3.05,25.97,8.99,26.37,24.4,37.97,92.68
5998,1.89,24.06,3.97,22.22,16.81,46.34,91.67
5180,0.97,17.2,1.92,16.98,11.92,46.48,102.08
12726,19.13,38.0,20.31,44.62,44.12,32.99,60.32
10523,1.98,15.93,5.19,20.51,16.88,48.51,91.89
24268,5.6,31.46,8.47,26.67,23.93,33.66,90.91
12465,2.62,30.11,5.36,28.07,20.83,40.34,78.57
16363,0.98,16.28,1.82,19.64,13.01,35.82,94.23
11195,7.34,35.19,10.81,28.0,27.3,47.76,95.45
11189,1.53,20.98,3.17,15.71,10.73,53.75,90.43
7285,1.2,29.17,3.17,25.0,16.63,34.41,81.25
6878,0.88,14.93,3.55,15.2,10.56,46.31,102.56
24896,1.6,29.27,6.9,26.97,23.61,31.47,100.0
6998,0.98,13.48,1.94,13.33,9.35,51.12,96.08
7057,18.13,35.9,18.65,40.0,37.77,38.26,64.95
4962,1.33,26.32,3.81,28.04,19.96,42.09,84.0
12051,1.13,22.45,3.6,19.47,15.33,41.36,100.0
18788,2.02,25.69,5.56,20.55,17.66,35.03,95.52
23711,2.55,32.47,7.77,32.69,27.63,31.0,82.29
22104,1.18,16.9,1.92,13.33,10.26,44.55,104.12
7598,2.09,33.33,10.39,35.44,31.2,34.91,80.56
14781,10.28,38.1,11.94,33.82,30.57,34.09,76.56
14381,1.59,24.39,6.82,22.22,19.45,39.33,90.48
13248,4.5,34.41,14.55,33.93,33.87,31.13,82.35
1212,6.93,31.71,10.42,30.61,27.42,34.44,82.61
4604,0.45,17.39,0.0,15.49,7.93,52.37,92.75
4048,6.77,36.0,14.17,29.46,30.47,31.19,111.54
15830,1.2,15.79,2.0,13.73,12.99,46.12,97.92
12092,0.53,20.45,0.0,17.86,9.62,48.96,100.0
4308,2.55,32.76,7.25,31.43,25.04,36.16,77.61
21902,2.82,22.54,9.09,17.78,17.94,49.34,100.0
7179,13.31,45.95,19.78,41.3,39.17,26.81,78.31
7638,1.38,20.22,5.94,19.42,15.28,46.74,93.75
7250,0.82,18.03,2.74,14.86,12.25,49.61,117.46
6013,19.64,29.91,14.08,40.28,39.79,39.84,66.67
17296,1.32,18.82,4.26,20.83,16.61,43.17,95.45
8152,2.1,26.32,4.44,24.82,17.2,45.85,89.06
8296,1.63,25.0,7.06,22.99,20.36,29.23,92.5
23722,1.17,24.78,4.05,22.67,18.38,45.76,87.32
551,8.16,32.91,14.58,32.65,31.22,45.26,88.64
22516,0.84,21.69,1.63,14.4,9.91,54.39,100.0
23993,3.89,33.73,13.86,40.78,35.82,44.27,64.81
11962,1.06,17.02,3.57,15.79,11.19,52.76,105.88
17284,0.88,21.78,1.48,20.44,13.55,50.92,89.23
16909,0.69,12.9,0.0,13.51,7.23,58.67,105.88
15635,9.47,39.44,11.54,30.19,31.22,47.98,109.3
13515,1.47,35.42,8.62,28.81,26.64,45.2,98.04
24636,2.88,17.07,8.7,17.02,16.23,49.65,86.96
7044,2.13,21.24,6.2,18.32,16.73,44.06,98.33
18862,0.9,16.16,1.72,15.25,11.55,44.21,101.85
20516,2.77,18.46,7.41,16.87,16.4,62.25,100.0
6606,2.26,25.64,8.39,20.69,19.65,35.53,94.03
8124,3.4,28.26,10.08,29.75,26.95,34.29,85.71
1830,2.32,16.13,4.3,16.84,13.87,38.17,95.56
12731,1.18,25.49,3.51,24.14,17.76,36.09,94.34
14022,15.48,44.83,19.72,41.1,39.7,26.99,75.76
17641,2.21,34.04,8.47,34.55,29.12,36.74,81.61
12330,0.6,17.72,0.0,17.65,9.11,45.96,93.88
25642,0.8,22.86,2.25,20.0,13.97,47.99,101.22
7875,1.41,27.03,4.65,22.73,18.6,43.52,100.0
18083,2.99,24.1,8.89,23.91,22.39,42.67,92.86
16443,0.39,5.13,0.0,4.08,2.3,45.77,128.57
1739,0.54,8.22,0.0,4.71,3.7,62.86,110.0
11409,1.42,17.02,3.86,14.35,12.23,42.43,100.0
5344,3.05,33.33,8.13,30.4,25.35,35.6,92.73
14188,7.2,36.96,12.24,34.0,31.4,41.57,80.43
13995,0.61,17.14,0.0,15.56,8.37,47.53,102.44
17047,1.91,32.56,11.88,33.01,29.69,30.04,75.51
7588,2.71,30.23,5.56,30.91,26.29,34.65,89.8
12934,4.12,38.64,10.71,33.33,30.8,37.82,79.25
6610,3.01,32.99,8.96,29.41,28.76,38.38,100.0
20376,1.31,28.28,5.22,23.93,19.32,32.61,90.74
18708,1.29,15.58,4.6,13.48,12.03,45.63,97.62
4829,4.93,26.77,10.71,22.35,23.0,36.26,109.72
19347,1.02,16.44,2.25,13.19,10.18,66.22,109.76
17567,16.59,44.27,18.99,36.46,34.2,36.18,72.41
8290,2.34,30.3,7.84,28.39,23.15,41.54,86.11
14742,8.41,20.93,10.42,20.41,19.78,43.31,87.23
19835,0.62,23.08,0.0,18.75,9.87,40.46,93.33
20973,2.68,25.88,5.94,27.18,21.78,31.21,85.42
23508,0.8,11.76,1.75,10.34,7.9,41.42,107.55
22995,2.96,34.55,13.24,30.43,27.79,27.57,78.79
2718,1.7,18.52,2.92,18.71,14.09,32.54,100.0
7482,2.36,22.47,5.45,23.21,19.31,37.12,94.12
11923,0.91,14.81,1.87,11.01,7.66,51.02,91.07
24906,0.84,8.89,1.89,7.41,5.93,56.83,101.89
19870,1.59,20.78,6.74,21.98,19.05,37.27,88.37
19958,3.07,34.04,9.86,40.28,35.65,29.49,73.13
21651,1.32,12.99,4.71,13.79,10.27,44.05,100.0
20446,3.47,34.69,11.67,29.51,27.98,25.81,85.71
4807,0.44,15.73,0.0,12.39,7.28,54.66,130.43
11927,7.01,38.55,10.42,34.69,30.59,33.04,82.22
20483,1.04,16.67,5.04,13.22,13.08,61.11,117.31
2460,2.16,36.04,5.56,30.77,20.57,35.6,72.22
16583,1.07,20.0,2.17,17.02,12.15,56.97,102.33
14996,16.32,34.78,20.75,37.04,36.99,28.27,72.55
19705,0.61,11.27,0.0,9.76,5.08,48.26,100.0
22556,1.14,17.14,2.44,19.05,10.75,40.0,111.11
6830,1.56,18.18,3.33,15.38,10.73,45.36,93.26
8059,8.48,30.09,10.45,25.0,24.16,45.45,91.94
1334,2.43,22.0,7.27,19.64,18.43,41.42,98.04
21276,0.56,17.39,1.06,13.68,9.41,49.1,118.52
13428,0.62,10.0,0.0,7.89,4.03,43.64,97.3
3450,8.14,29.21,13.08,29.36,28.19,35.04,82.35
16065,1.82,23.33,4.28,25.4,18.6,46.94,81.32
21463,0.92,19.58,3.68,18.18,14.74,39.26,102.7
19967,2.57,26.77,9.88,29.27,25.18,33.2,75.31
20665,8.19,33.71,14.89,31.25,27.88,44.98,72.92
6888,1.24,29.21,3.85,24.53,18.8,39.47,97.87
6520,0.85,20.14,2.41,19.05,11.88,42.76,96.15
11257,3.26,31.58,9.16,31.58,29.18,40.26,86.67
6586,1.21,22.0,5.93,21.9,15.78,50.5,93.65
24997,1.01,21.51,3.25,19.2,15.31,46.64,111.11
6293,3.29,26.09,11.24,28.57,25.88,42.13,90.24
2703,4.62,32.65,8.0,29.38,25.37,32.65,90.12
4193,1.36,20.0,6.12,20.0,18.33,48.4,104.55
15569,10.5,35.9,13.48,30.77,30.3,35.0,87.8
26001,1.17,27.16,2.22,23.91,17.91,52.72,105.0
